type,book_id,user,time,rating,content,book name
短评,3719533,方什么同,2021-07-18 21:33:59,0,没有能够读完，学习了一百多页之后最终还是放弃了。,经济学原理
短评,3719533,海边的石头,2021-07-20 16:41:01,5,"逻辑非常周密，大师之作果然不一般。作为一名体育生依旧能够自学，可见科学指导的通俗性有多么重要。我想这才是经典最重要的特点。
书中很多知识相通着人性，是一本经济学，更是一本研究人性的手册。使我们能够从新的视野去认识这个世界。
我个人比较喜欢数学，也愿意去将那些现实的东西利用公式解读和总结。书中的经济模型非常有用，特别是用于市场分析，公司分析等等，学就是要用的，而不仅仅了解其中的思想。
作者运用了多种方式使经济学更容易观测和理解。真是一本经济学的藏宝图。",经济学原理
短评,3719533,一棵罗卜,2012-10-30 10:46:44,5,被文科生各种完虐尔康你活得不要太丢人！！,经济学原理
短评,3719533,NAVY SEAL,2011-03-31 10:19:27,5,非常棒的经济学入门书,经济学原理
短评,3719533,教主饶命,2009-10-01 01:33:46,5,基础等级。我看过最好，最生动，最有趣的教科书,经济学原理
短评,3719533,Fanny先生,2012-08-26 15:44:32,5,"12/8/26。 我终于把微观奋斗完了！！！ 
这是我迄今为止读过的最好教材。",经济学原理
短评,3719533,Felven,2013-04-05 19:12:54,5,对经济不了解的人值得看看这本书，这应该是经济学最好的入门书了,经济学原理
短评,3719533,mosaic,2015-09-14 22:46:53,4,居然两周学完……,经济学原理
短评,3719533,Kampaku,2013-06-11 23:31:34,4,4.9,经济学原理
短评,3719533,将翱将翔,2010-12-14 14:43:07,5,已购,经济学原理
短评,3719533,莫怀远,2011-10-26 17:30:27,4,看这本书的豆瓣得分就知道这本书有多火。但是大家究竟喜欢这本书的什么地方。什么浅显易懂，深入浅出，都是屁话。经管类的书籍如果不能付诸于实践就一文不值。我在大学里读这本书的时候觉得除了文辞比国产的生动点，其他的也就那样。后来在实际的业务中才将书中的知识和现实慢慢对应，于是才觉得书里许多东西很有道理。在自己也需要从事金融投资以后才对宏观经济的那本也有了自己的见解。我们学经济学不是为了顺利的交满4年的学费，而是去创造或者获取财富。所以我真不认为大家在大学里会多喜欢这本书。,经济学原理
短评,3719533,小k,2011-09-24 20:53:33,5,好好地重温了一遍，基础还是要打打牢的。,经济学原理
短评,3719533,K,2013-08-28 12:14:32,5,在美帝看完的第一本书居然是这个＝＝。。。,经济学原理
短评,3719533,雷Sir,2010-08-15 15:52:22,5,生活中广泛适用的好书!!当然也很是及时的解决我职业中的决策问题,经济学原理
短评,3719533,shzhfr,2011-01-22 16:41:36,5,微观经济学。。。,经济学原理
短评,3719533,venus_cheung,2015-08-20 01:22:17,5,入门必读，每单元配合新闻，非常实用和好看,经济学原理
短评,3719533,昱葵,2012-09-23 20:27:13,5,超好看超入门有木有！,经济学原理
短评,3719533,M.L,2013-03-31 22:15:17,5,这本书超级简答+霸气…… (*^__^*) 嘻嘻…… 哈哈 ,经济学原理
短评,3719533,崔。,2012-09-30 11:21:13,5,不是我学的版本 但是老妪能解。,经济学原理
短评,3719533,微谷▪wego,2012-07-23 16:50:18,4,可算看完了！！,经济学原理
短评,3719533,花农不大婶,2012-06-17 18:46:21,5,我也把你K掉了。。,经济学原理
短评,3719533,Miss. 红,2011-12-27 15:28:21,4,老师给了我很低的分,经济学原理
短评,3719533,huhuchen,2014-12-06 00:34:05,5,宏观经典~,经济学原理
短评,3719533,缝内裤的Kurt,2012-04-21 21:08:16,5,您别说，还真好。,经济学原理
短评,3719533,清风明月,2010-09-30 21:52:42,5,初级中的初级，唉。。早10年遇见了就好了。。,经济学原理
短评,3719533,奥利奥利奥,2010-09-25 10:37:53,5,115106 textbook,经济学原理
短评,3719533,茉柚.以南,2010-03-22 17:49:56,4,伤不起啊！！有没有！！！！！！,经济学原理
短评,3719533,wens,2012-06-03 12:38:08,5,太好了！！深入浅出！！看这本书的同时在看耶鲁的game theory公共课，觉得思想流程是畅通的，太神奇了，明明是两个领域的说~~果然基础学科就是各种美妙啊~~~XD,经济学原理
短评,3719533,Theo,2013-06-09 19:23:44,0,http://book.douban.com/pics/sth.gif,经济学原理
短评,3719533,︶沒有茹果。,2013-12-02 23:03:40,5,最基本的原理，让我了解了许多。,经济学原理
短评,3719533,小兔几,2011-07-09 12:00:16,5,曼昆这版真的很不错。就是一天预习四百多页去考试太苦逼了。。,经济学原理
短评,3719533,改大人alden,2012-06-26 23:12:11,5,结合考纲看了后小半部分，那个粗略呀……,经济学原理
短评,3719533,......,2012-01-02 10:03:07,2,一本教条主义,经济学原理
短评,3719533,Joard Spike,2015-12-28 15:44:33,5,非常好的入门书,经济学原理
短评,3719533,madongfly,2012-05-24 15:56:02,5,断断续续读了一大半，还是没能读完，不知道以后还会不会有时间再读，还是从“在读”挪到“已读”吧,经济学原理
短评,3719533,Republi Ka,2010-12-09 02:55:04,0,MC>>MR 果斷棄此科,经济学原理
短评,3719533,。,2011-08-21 10:17:36,0,加油加油呀！,经济学原理
短评,3719533,*_*,2015-08-20 12:45:40,0,£超想读,经济学原理
短评,3719533,郭郭的蝈蝈的锅,2014-03-25 15:05:34,5,相当厚的一本教材读下来，从此爱上了经济学。其中对于不同问题不同环境下的权衡是最受益的，这才是理性与逻辑的思维。而不是我们平时对于理性与逻辑的定义。,经济学原理
短评,3719533,爇燊。,2011-05-27 16:49:44,4,所谓坤叔说的，市场经济是多么漂亮的经济。,经济学原理
短评,3719533,Pauline,2014-04-28 19:28:50,5,通俗易懂超级棒,经济学原理
短评,3719533,嘉游,2010-12-17 16:22:16,5,好书！我热爱经济学,经济学原理
短评,3719533,Doris,2013-04-16 20:05:20,4,all the ice cream in the model,经济学原理
短评,3719533,契诺,2010-11-11 22:07:28,4,笑死了，豆瓣上面居然有我们的课本,经济学原理
短评,3719533,亦枯亦荣,2009-10-29 16:14:38,5,深入浅出,经济学原理
短评,3719533,freemanys,2012-07-20 00:00:49,4,囫囵吐枣读完一遍~~还是可以回味下,经济学原理
短评,3719533,Strepsiades,2012-07-27 20:27:27,5,虽然有些政治倾向，但讲得确实清楚明白。,经济学原理
短评,3719533,Siren,2013-05-10 23:26:06,5,高三读的。硬货，早晚用的上。,经济学原理
短评,3719533,（¯﹃¯）,2011-03-26 21:50:16,3,太愣了~我真的不喜欢曼昆。,经济学原理
短评,3719533,杏子就是,2012-07-13 01:34:18,5,要再看多几遍就是了。,经济学原理
短评,3719533,市民柳女士,2011-11-19 23:00:33,0,你妹的我要挂了！！！,经济学原理
短评,3719533,拉稀摆带,2011-07-13 17:06:32,4,"教材
",经济学原理
短评,3719533,夏令Möbius时,2013-02-25 08:47:40,5,确实是一本好书，可惜，我今年与上国会无缘了。来年再战，与君为伴。,经济学原理
短评,3719533,相羊楚野,2014-11-18 00:49:47,5,开阔。,经济学原理
短评,3719533,DiDi,2015-07-15 21:01:42,0,入门，起码能看明白。,经济学原理
短评,3719533,没有水的金鱼,2010-08-02 08:10:13,5,几个月的漫长死磕艰苦努力，500页的砖头书终于可以打入冷宫了。虽然没有习到致富的工具，但是使我从一个个新角度去思考如何最好的做出一些决策。,经济学原理
短评,3719533,刘火东,2010-05-25 01:58:46,0,我们的教材。。。,经济学原理
短评,3719533,Wi!l³,2010-02-24 10:51:37,5,我觉得我考得不错啊，怎么才这点分儿，老师不会因为我粪粪就对我映像很差吧,经济学原理
短评,3719533,qimisa,2010-02-09 01:14:30,5,这个比高教的教材好．．,经济学原理
短评,3719533,多多以南夫斯基,2013-06-09 16:53:45,5,课后习题都没怎么看，刚在ishare里面找到习题答案~!! 还需看几遍。,经济学原理
短评,3719533,暖聲,2012-11-12 00:09:27,5,百分教材。,经济学原理
短评,3719533,ting,2012-03-20 18:56:09,5,因为这是经典，所以要打五星，不管你看得怎么样。：（,经济学原理
短评,3719533,路人甲,2014-05-31 23:05:42,4,20140301-140531,经济学原理
短评,3719533,熏源依Adele,2010-09-26 22:11:58,0,终于买了本，不过似乎新版的纸张薄了点吧,经济学原理
短评,3719533,法盲Ryan,2011-03-21 22:04:27,5,好玩儿,经济学原理
短评,3719533,花猫er,2010-03-16 13:01:37,5,好懂 有趣,经济学原理
短评,3719533,西西西宝,2011-06-09 15:15:25,5,最后一章最有意思，不对称信息和行为经济学什么的。,经济学原理
短评,3719533,阿伏伽德罗条命,2010-09-09 23:15:30,4,我恨你！,经济学原理
短评,3719533,提花卫,2013-06-23 15:07:16,0,#期末带血的狼吞虎咽#,经济学原理
短评,3719533,不屈的历史脐带,2012-04-12 18:02:26,5,再好不过的教科书了，一种思维模式的培养。,经济学原理
短评,3719533,HotzenplotzZz,2013-06-24 16:05:22,5,"=-=经济学什么的……尼玛，不到十分钟时间从2000
点跌破到1960了。从1970到1960居然不到一分钟时间…
",经济学原理
短评,3719533,Simpleton,2011-12-10 23:41:41,5,西经的启蒙读物，说的内容很浅显，入门级。,经济学原理
短评,3719533,小美人鱼,2012-01-19 19:19:11,5,从此 AP轻松随意满分,经济学原理
短评,3719533,springww,2011-11-17 13:06:35,5,真的是很好的教材，浅显生动。,经济学原理
短评,3719533,缺妞,2013-06-08 12:55:35,5,好书！,经济学原理
短评,3719533,礼赞雅典娜,2014-08-23 18:41:27,5,曼昆对经济学原理的讲解真是让人感动啊·,经济学原理
短评,3719533,猴子大人,2018-08-17 20:07:10,5,"需要再读,精读",经济学原理
短评,3719533,苏蓁蓁,2012-04-01 11:41:25,0,这个版本比起人大版要浅显很多，翻译语句通顺好懂没有扭曲原意，案例丰富，但少了很多数理分析，用来入门挺好的，但用来应付考试或者有心深入学习经济学的话，这本书就不够用了,经济学原理
短评,3719533,ABB,2012-08-02 22:25:33,5,故事讲得出神入化,经济学原理
短评,3719533,Missss,2012-05-29 10:51:38,5,终于读完了，拖了整整一个学期。理论有趣，了解一下就好了，实际操作受影响因素太多，个别理论相悖。,经济学原理
短评,3719533,Hu,2012-06-20 07:54:42,5,一本很好的经济学基础读物,经济学原理
短评,3719533,fragilemama,2012-05-23 00:03:02,5,生动活泼！引人入胜！念到现在 IBE/MBA/MBB 都靠你啊我亲爱的Chinese Version！> <,经济学原理
短评,3719533,Neil,2010-12-20 10:35:18,5,远小人,经济学原理
短评,3719533,clasinic,2011-11-23 23:37:35,5,"经济学的思维的确影响了我的生活，例子相当生动幽默又言之有物，强烈推荐
",经济学原理
短评,3719533,jinleileiking,2014-03-28 18:26:34,5,q,经济学原理
短评,3719533,朴素,2011-08-09 23:43:35,5,觉得写得相当不错。。教材就该要这样子的。。。,经济学原理
短评,3719533,兰木清,2012-03-17 13:51:30,2,草草翻过，以至于还是很多不懂,经济学原理
短评,3719533,光恰似水,2013-05-28 22:36:42,5,通俗易懂，非常好读的经济学入门书籍~ 多谢老婆大人！！！,经济学原理
短评,3719533,Mr.Nobody,2012-04-13 12:10:51,0,非常好看,经济学原理
短评,3719533,洛极克猫😺,2015-10-28 10:18:10,5,补记，本科教材,经济学原理
短评,3719533,东来,2012-09-27 21:36:58,5,15A,经济学原理
短评,3719533,雪薇,2011-06-05 11:32:26,4,微经呃。。求通过。。,经济学原理
短评,3719533,Angeline35,2010-12-03 17:49:49,5,我比较喜欢曼昆。这纯属个人观点。,经济学原理
短评,3719533,伊瓦,2012-06-20 10:58:54,5,当初说，考完还要再好好读一遍！,经济学原理
短评,3719533,微波桂圆,2011-08-08 22:00:48,5,什么叫灰常棒?这就是了,经济学原理
短评,3719533,朱鸰,2013-09-06 01:06:43,5,当年辅修特认真学，而且还是英文版。就怕文科生不懂数学经济被欺负,经济学原理
短评,3719533,噜噜叫夏天,2012-09-28 18:20:42,5,还有比这个更有趣的经济教科书嘛！,经济学原理
短评,3719533,joxxc,2011-07-31 18:57:56,5,整整一个月啊，终于看完了！老外的体系比高鸿业好多了。基本读一章就会被戳中几个笑点啊哈哈。最大的感想是经济学会让人越学越反动呵呵后。就是真的太浅显了，下一步看平狄克才算真正开始专业课复习，这个只是热身罢了。,经济学原理
短评,3719533,小佩,2011-12-06 23:14:38,5,曼昆的教材还有一个优点就是附着在页面上旁摘录的小漫画，关于美国债务和政策留滞的漫画让我印象很深，全都是摘自纽约时报等报刊。原汁原味。,经济学原理
短评,3719533,Erin_陈佳倩,2010-12-23 10:19:01,5,挺好玩，虽然许多概念事先都明白，但是用这么朴实的语言讲出来，还是叫人体会到真正的大师都是最简明而不吊书袋的,经济学原理
短评,3719533,藤壺,2015-07-17 20:40:08,5,我写了一篇书评,经济学原理
短评,3719533,kino,2015-04-11 09:40:01,5,还是有必要系统的学习一下经济学的。读起来真的不困难,经济学原理
短评,3719533,东林君,2011-09-22 17:02:22,5,改变世界观,经济学原理
短评,3719533,翠鸟,2016-01-28 12:03:56,5,通俗易懂，赞,经济学原理
短评,3719533,dmo,2013-07-24 21:46:10,5,曼昆真是从头到尾都在卖萌。取道中庸真是不容易得罪人啊。,经济学原理
短评,3719533,干爆一切,2014-01-02 15:37:25,4,简易入门,经济学原理
短评,3719533,Indigo,2010-09-16 09:31:56,5,很细致（有些地方非常非常“细致”= =||）但只能作为入门教材啦~,经济学原理
短评,3719533,派,2015-01-09 03:20:49,5,比较系统的经济学入门书籍，刚接触经济学看起来简单易懂。,经济学原理
短评,3719533,raesiki,2011-05-19 11:14:28,4,这一本总算都学得差不多啦 = =!!!,经济学原理
短评,3719533,桃梨.キララ,2012-08-11 15:08:40,4,这是本经典，就算不是学经济的也要读一读,经济学原理
短评,3719533,RaymondChou,2013-08-20 20:43:35,0,拖延了一年半终于看完了...拖延症没救了...,经济学原理
短评,3719533,肝,2011-11-02 16:01:58,4,学得不好,经济学原理
短评,3719533,RaInMoOd,2012-08-14 18:31:43,5,初学者也能轻松看懂的好书,经济学原理
短评,3719533,染,2022-08-12 23:36:50,0,曼昆版，走起~,经济学原理
短评,3719533,金针菇小姐┏踢,2014-01-10 20:39:31,0,看我下周对着中文版两天自学6章！！！ps是考到17章吗.........,经济学原理
短评,3719533,木寻云,2014-12-31 13:23:22,5,绝对会向朋友推荐的书之一，大二教材,经济学原理
短评,3719533,我不是萝卜仙儿,2012-11-28 10:52:23,5,简明易懂，入门级图书,经济学原理
短评,3719533,炸酱面和鱼,2018-01-08 23:55:34,4,真是惭愧，几年前匆匆浏览了一下就标记了“读过”，直到现在，重买了纸质版精读，才算是“读过”了。,经济学原理
短评,3719533,reamon,2012-10-26 01:15:11,5,这本书竟然看了半年……,经济学原理
短评,3719533,豆瓣大佬123,2012-11-11 00:41:30,5,伟大的作者，伟大的作品,经济学原理
短评,3719533,小刺猬MASA,2012-03-02 12:02:56,5,我这学期的教科书。。,经济学原理
短评,3719533,神奇两点半,2011-01-16 01:10:40,3,考完了……,经济学原理
短评,3719533,Teu,2013-12-26 20:26:23,4,一个半月才读完，效率低到作死的节奏，其实500多页也不算厚。内容挺浅显的，适合非科班的小白读，get了不少入门知识。不过还是觉得自己是门外汉，就是跟了解常识似的。题外话就是笛卡尔开发出坐标系这东西真是人才。感觉整书本里最重要的就是在用坐标系去讲道理。6年不碰数学大概自己是废了。,经济学原理
短评,3719533,Sukie_Ci,2010-08-08 13:32:52,5,曼昆!!!,经济学原理
短评,3719533,Locke,2012-09-24 01:41:25,4,一本比较容易的书，有些观点还不错,经济学原理
短评,3719533,.,2013-09-14 22:15:07,5,补课啊啊啊啊啊！！！,经济学原理
短评,3719533,Linxh,2009-12-03 09:56:07,5,快速过了一遍，感觉名不虚传。 关键字：供给、需求,经济学原理
短评,3719533,null,2012-01-29 00:00:39,4,用较为浅显的语言与大量的例子写成的经济学入门教材，是我读过的几本经济学教材里最易读的，条例清晰，翻译准确且符合中国人语言习惯。,经济学原理
短评,3719533,酸吗,2011-10-10 13:30:06,0,外国教材就是赞 除了一口翻译腔 土豆也该收了。,经济学原理
短评,3719533,Ken,2011-11-30 19:24:11,5,离开成都时，寄了几大箱书回家，惟独带着这本《经济学原理》走过了广州、深圳，最终抵达东莞。,经济学原理
短评,3719533,浮浮,2011-08-16 13:07:24,4,买了个正版回现在想想真是亏了。。,经济学原理
短评,35005113,骇客辉,2020-11-28 20:20:16,5,入门经济学经典教材,经济学原理(第8版) - 宏观经济学分册
短评,35005113,biubiubiu,2021-03-22 16:27:34,4,没有微观经济学有趣，但是读完了还是好高兴好有成就感。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,以逆为名,2020-09-15 19:22:32,5,宏观部分和微观部分一样好读，不过涉及到宏观经济政策，本书主要以美国经济社会为例，在实际感受上略微有些疏离，但是作为一本美国教材这无可厚非。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,以梦为马,2021-04-10 22:10:52,5,为什么经济学教材可以写得这么有趣？经济学小白读得津津有味，还饶有兴趣地做习题，和小伙伴们对答案。学点经济学，对一个看世界和思考问题的角度。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,ZG,2022-03-27 23:14:48,5,下册比上册难多了,经济学原理(第8版) - 宏观经济学分册
短评,35005113,刘信,2022-03-29 06:36:54,5,以GDP = 消费 + 投资 + 政府支出 + 净出口开始，介绍了GDP和这些构成因素的概念，哪些因素可以影响GDP。金融的概念、运行机制以及在宏观经济中的作用。决策者通常有哪些方式可以影响GDP。真实GDP和名义GDP、真实利率和名义利率等概念和对人们的影响和决定因素。通货膨胀和失业率是政治家重点关注经济指标。还介绍了美联储和财政部的作用和关系，有哪些工具可以调节经济，以及各个工具的利弊，决策者如何权衡取舍。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,Mr.Doggy,2022-03-20 17:41:32,5,通俗易懂,经济学原理(第8版) - 宏观经济学分册
短评,35005113,Hsuwei-Cheng,2022-02-11 13:55:54,5,看罢此书，深刻觉得经济学的原理介绍对于经济学的学习是很关键的，曼昆在编写这本教材时很是用心了，全书贯彻始终的经济学十大原理对于经济学思想的学习很是重要，正如曼昆所言，经济学不是数学的附庸，它有自己的思想。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,Jinglebell,2022-03-03 11:45:00,5,作为教材它讲得通俗易懂，逻辑清晰，所以读起来很快，几天完成了科普。宏观经济这本书围绕两个指标，真实GDP及物价指数CPI，讨论影响一个国家经济水平的因素及国家对这些数据的管控。主要分成三个部分：1、真实GDP增长的长期决定性因素2、货币与物价影响的长期因素3、真实GDP及物价的短期波动因素。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,超级管理者,2022-02-18 14:03:10,3,感觉太泛了，不好消化。而且是以美国社会为基础，和中国有一定差异。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,插头,2022-01-27 08:58:21,4,第252页，终于决定放弃了，😭,经济学原理(第8版) - 宏观经济学分册
短评,35005113,亓雨,2021-12-25 21:55:08,5,"一篇读罢头飞雪了属于是，宏观虽然比微观要少个一百五十页但这段时间贪玩竟然看了这么久，老实说后面的一百多页也没看明白，随时跟着B站清华的视频看得几遍了，八十节课完整看完了。
宏观比微观比公式多，更难的是对于概念难以理解，虽然曼昆是做宏观的，微观那一策写得的确更好。",经济学原理(第8版) - 宏观经济学分册
短评,35005113,Mr.Nostalgia,2021-12-27 17:14:09,3,如果经常看财经频道，其实读一读主要结论就知道了。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,局长,2021-11-22 20:34:45,5,总体来说这是挺好的教材，当然这本宏观有个弊端，它所举的手段都是以美联储为例的，和国内不太一样，但是抛开调控手段来说，大部分内容是可以参考的,经济学原理(第8版) - 宏观经济学分册
短评,35005113,小玖,2021-11-30 07:12:39,5,这两天看完，提前勾，两本看了要两个月,经济学原理(第8版) - 宏观经济学分册
短评,35005113,悦己者容Grace,2021-10-22 09:15:18,5,读完微观来宏观，曼昆经济学原理真是入门的经典之作。2021年9月,经济学原理(第8版) - 宏观经济学分册
短评,35005113,横道新之助,2022-05-19 21:17:35,0,导师推荐，但其实并不太契合我们的实际，也可能是我水平太低。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,windflower,2022-05-17 15:52:19,4,认真地做了笔记，找回了当年在校园学习的感觉。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,山形曼君,2022-05-14 15:39:32,5,调控宏观经济真的是需要深入学习经济、并且有一定天赋胆识的人啊。书里写过不少每届总统上台后采取的措施实行的改革，其中不乏临危受命力挽狂澜的案例。联想当下的经济困境，不知是否能探索出一条理想的道路。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,黎川,2022-05-31 23:17:22,4,美国视角的宏观经济学，很生动很有趣，缺憾在于对中国读者而言，许多案例分析有些疏离感，缺乏目击道存的切身体验。中国经济的约束条件和西方国家有很大的不同，其中既有发展阶段的差异，也有体制机制的差异，因此很多理论和分析是无法直接套用的，所以读完这本再无缝对接徐高的《宏观经济学二十五讲：中国视角》，可以获得更开阔的比较视野,经济学原理(第8版) - 宏观经济学分册
短评,35005113,DoraesDream,2022-05-29 10:25:42,4,还是微经更好玩,经济学原理(第8版) - 宏观经济学分册
短评,35005113,Alex Wei,2022-11-30 00:28:43,5,大半年读完,经济学原理(第8版) - 宏观经济学分册
短评,35005113,Radiodudu,2022-09-21 21:56:37,5,妈的好难,经济学原理(第8版) - 宏观经济学分册
短评,35005113,觉煮,2022-09-27 12:50:00,4,宏观经济学入门，有助看懂社会、看清政治，的复杂利弊权衡取舍难以抉择……,经济学原理(第8版) - 宏观经济学分册
短评,35005113,ฅ՞ﻌ՞ฅ,2022-10-03 05:09:44,5,只有教材能给我专业训练,经济学原理(第8版) - 宏观经济学分册
短评,35005113,Debussy,2022-04-21 14:41:31,4,隔离期间必读,经济学原理(第8版) - 宏观经济学分册
短评,35005113,高晓洁,2022-10-28 09:37:25,5,无论想学什么学科基础知识，教科书真的是永远的神。微观经济因为更贴近日常所以更容易理解及联系起来，宏观则稍抽象一点。终于理解了很多经常看到的词，也大概知道了自己经常被怎样操作着。很喜欢充满热情的作者“我竟然在讲着经济学这么有趣的课还领着工资？！”。世界究竟几个面？看你站在谁的角度。经济学家角度get一点了,经济学原理(第8版) - 宏观经济学分册
短评,35005113,大兔子007,2022-10-25 22:20:28,5,非常好的经济学入门书籍,经济学原理(第8版) - 宏观经济学分册
短评,35005113,王里奥,2022-10-25 17:42:07,5,宏观比微观复杂很多，不过确实更有趣。那个I=S+出口（忘了哪个字母表示了）的公式让我醍醐灌顶，原来投资就是储蓄和净出口，一个公式让人想明白很多事情，真厉害。至于通胀和失业率之类的这一本讲的也比较粗略，国际贸易和汇率也比较粗略，想系统学可能要读货币银行的书籍？,经济学原理(第8版) - 宏观经济学分册
短评,35005113,書和,2022-10-12 18:11:42,5,"真实的，名义的。
短期的，长期的。
预期与信任。
没有免费的午餐，看看由谁承担了成本。
（比微观册难了好多，花了更久的时间，不过当看到最后一章，关于经济学家们六个争论问题，突然能一鼓作气的读懂了，真高兴。）",经济学原理(第8版) - 宏观经济学分册
短评,35005113,嘘,2022-12-11 18:11:41,5,毫不艰难晦涩，非专业人士的入门快乐阅读教材。甚至可以和《置身事内》互为补充，了解政体制订政策的目的。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,黑色柳丁,2022-12-16 16:31:25,5,一万年太久，只争朝夕,经济学原理(第8版) - 宏观经济学分册
短评,35005113,。。。,2022-04-27 19:29:23,4,作为入门教材很好，条理清晰，讲解细致，排版也很舒服,经济学原理(第8版) - 宏观经济学分册
短评,35005113,大大,2022-05-24 16:21:47,5,记得本科的时候在图书馆借了很厚的英文版的微观和宏观，当时觉得虽然书很厚，但读起来好读者友好，把知识讲的好清楚，正面反面，哪些事情还有争议，没有定论，都讲的清清楚楚明明白白，还有各种举例讲解，实践中的例子。国内教材喜欢在有些地方“含糊”，高深的学问。好吧，经济真的好复杂，复习重温总能解惑一些些。。期间有段时间厌学，然后提醒自己这是一个帅哥写的超通俗的书，还有比这更清楚的经济学教科书么，马上又捡起来了。ps：Tobin好可爱。。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,大不列颠小张,2022-05-24 17:32:38,4,还剩一点点 国际贸易,经济学原理(第8版) - 宏观经济学分册
短评,35005113,道里窜天猴,2022-06-16 17:48:38,4,"2022年第26本书清华大学钱颖一教授，国家精品课程，B站。",经济学原理(第8版) - 宏观经济学分册
短评,35005113,墨山狼狗,2022-06-30 18:30:03,5,终于读完了！虽然知识密度不算太高，但还是系统性地学到了很多东西,经济学原理(第8版) - 宏观经济学分册
短评,35005113,赛雅颂,2022-07-18 22:25:05,5,对美国的例子理解起来还是不太深刻。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,我不,2022-05-08 13:37:21,4,对我来说太宏观了，我水平还不够,经济学原理(第8版) - 宏观经济学分册
短评,35005113,读书的不再犹豫,2022-08-22 20:52:35,5,"可读性很强的一本经济学读物。从注重长期的古典经济学理论到倾向解决短期总需求的凯恩斯主义、从封闭经济的分析到贸易全球化的介入，由浅入深、循序渐进，整体的框架非常鲜明清晰。行文中加入了不少时事分析和专家观点，很多是同一个问题中不同侧面的剖析，提供了一个辩证且多方位的视角，让读者有更多想象的空间和继续思考的余地。对于一个尊崇“权威”的时代，能不断的想将问题客观化、辩证化，难能可贵（而且最后一章还专门列出来了6大争议性问题，并列出正反方观点）。",经济学原理(第8版) - 宏观经济学分册
短评,35005113,RCX,2022-08-31 19:02:11,5,确实是本入门好书！,经济学原理(第8版) - 宏观经济学分册
短评,35005113,豆友207934542,2022-09-07 21:11:55,5,走马观花地读了读，延续了上一卷的清晰性，逻辑十分连贯且比上册有意思或者想不到的点多不少，如：效率工资导致失业增加、费雪效应、通货膨胀像税收、利率与可贷资金以及外汇的关系、流动性偏好、挤出效应与乘数效应、菲利普曲线。纠正我原有观念的点：古典宏观理论中货币是一层面纱，这种说法只描述长期经济不描述短期。令人惊奇的有自然率假说。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,吴异.nova,2022-09-10 21:43:55,5,可以当预言看的,经济学原理(第8版) - 宏观经济学分册
短评,35005113,Reborn,2022-06-07 15:21:42,4,感觉比微观分册差一些，可能是宏观经济学这个学科本身发展不够完善；也可能是作者限于篇幅省略了很多细节。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,zanaoo,2022-09-12 18:08:49,4,自我矫正器,经济学原理(第8版) - 宏观经济学分册
短评,35005113,自然主义者,2022-09-13 22:16:48,5,洞见,经济学原理(第8版) - 宏观经济学分册
短评,35005113,lym031803,2022-09-16 00:20:47,5,我要是早点看到这本书就好了…,经济学原理(第8版) - 宏观经济学分册
短评,35005113,戴昭梁,2022-07-13 17:19:46,5,都说一本书能收获一个知识点就算在值了，本书作为教材，通篇都是知识点。别提什么干货了，本书没有干湿之分，已经被塑造世界观了。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,皮尔,2023-02-24 12:40:28,4,满满的干货，随便看了之后都能学到一点的那种,经济学原理(第8版) - 宏观经济学分册
短评,35005113,silviode,2022-12-25 00:10:40,4,人们长期和短期的反应不同，长期是短期反应的累积，最后两张章草草翻过，有机会再复读一下,经济学原理(第8版) - 宏观经济学分册
短评,35005113,无色透明易挥发,2023-02-11 11:23:37,4,"微观经济学：比较优势
宏观经济学：大家也不知道怎么回事儿，理论是理论实践是实践",经济学原理(第8版) - 宏观经济学分册
短评,35005113,路有,2023-03-15 12:21:45,0,如果有更新版，记得选择更新版。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,L'Étranger,2023-01-22 16:35:53,5,算是有收获的，但是奇怪的是为什么对马克思主义政治经济学只字不提？因为是属于政治学范畴吗？,经济学原理(第8版) - 宏观经济学分册
短评,35005113,终极之梦,2023-01-21 10:18:49,4,到处是“美国”，不知道规律适用范围。,经济学原理(第8版) - 宏观经济学分册
短评,35005113,Cath,2023-02-06 11:32:57,5,没想到毕业十年后对教材感兴趣，看得津津有味，还把习题做了,经济学原理(第8版) - 宏观经济学分册
短评,35005113,晨星橙意,2023-02-03 22:20:03,0,很好学得很通透公基自此单张试卷宏经部分只错过三个以内（？）,经济学原理(第8版) - 宏观经济学分册
