type,book_id,user,time,rating,content,book name,sentiment
短评,26388291,O21149,2023-08-05 15:15:41,0,最近越来越浮躁了，看书看不太进去了。。。,经济学原理（第7版）- 宏观经济学分册,
短评,26388291,Louven,2023-08-03 09:54:20,0,"比微观抽象了很多、去看看网课视频吧
话说、这套书确实带给了我很多新的视角、不错",经济学原理（第7版）- 宏观经济学分册,
短评,26388291,胡萝伯爵,2023-05-17 17:02:59,4,货币商品论，纯纯的不行。2023.3.3。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Will,2023-06-19 18:14:19,5,很快翻重点的翻完我，有时间再细读吧,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,wendy,2023-03-12 16:24:28,5,巧合的是这两天刚好看到硅谷银行的新闻。看完之后，我终于可以看懂那些货币政策和财政政策相关的新闻了，大概也可以试图去推测和分析制定这样的政策背后的缘由了。也在一定程度上让自己更看清楚一点，这些政策可能带来对于一段时间内的经济的影响了，也许不准确，但是不至于一头雾水。例如国家对于个人养老金账户的开设，以及免税的逻辑，好像有一点点理解了。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,圈圈,2022-05-15 22:55:16,5,经济学入门理解      需要时常翻看牢固一下知识,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,汤小米,2022-06-12 22:14:47,5,也许在20岁的时候可以正常理解，到了看似更有经验的30岁，还是不如年轻时候，有点学不进去了。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,mabel,2022-06-30 19:16:40,5,确实简单易懂，我就喜欢这种大白话。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,CatHEagle,2022-06-24 13:13:40,4,这本书内容还是太单薄了，体系不全，可以配合B站上钱颖一老师课程看。学完经济学原理，建议直接学曼昆编写的另一本中级层次的《宏观经济学》，框架体系更明确，内容更丰富。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,要多看书的黎黎,2022-08-08 01:04:59,5,正好fin5002在学 提前看完上课更轻松,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,JL,2022-08-12 13:35:51,5,借用老师课程总结中用到的一句话：思想是一种力量。最后，感谢互联网的发展，让我一个文科生也能听到清华老师的课程，久违的感受到学术和知识的无穷魅力，再次坚定学无止境！,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,小昭,2022-08-09 22:13:23,5,"22-17 世界是由经济学家和政治学家共同统治的。现在应该还要加一个科学家。

经济学真是一门复杂的学问，研究的对象是大量相互作用的变量预测。读到开放经济这一章，可把人给难哭了。

原来越有用的东西，就是越难呐",经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,水滴,2022-08-06 12:17:04,5,2022第57本。还记得当初读微观经济分册时候的触动，然而为了等宏观分册优惠一等就是四年过去了，至今没有优惠。也是意识到疫情对经济可能带来的冲击，终于下定决心买了宏观分册和宏观经济学来看。总体感觉就是好像每句话都很通俗易懂，但是整体读完之后对宏观经济还是缺乏清晰的认识。宏观经济的概念虽然可能听说过，但是对于实际含义难以产生直观的认识，给人的触动不如微观分册。作为一本教材，大量生动的事例是它的突出优点；只可惜美国和中国国情不同，加上没舍得买最新版的教材，例子已经是十年前的了，多少折损了一些光彩。期待中级宏观能有更多的收获。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,rhythm,2022-06-26 17:55:23,5,深入浅出，密度极大，易读但不轻松,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Mr.BaoZ!,2023-01-22 11:11:05,5,"生活是杂乱的，信息是不完全的，政府是不完善的，人也是不完美的。終於把兩冊「看」完了😅",经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Individual,2023-05-08 04:18:28,5,经典！,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,learn,2023-04-09 21:41:33,5,预期是一个很有意思的事,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,conge,2023-03-02 09:34:13,4,粗略读完。宏观经济学是在国家和政府层面考察一国之内和国际之间的经济现象和原理的经济学分支。其所关注的指标和概念有GDP，消费指数，货币存量，储蓄率，通货膨胀/紧缩，失业率，工资水平，汇率，利率，税收。到了国家和国际层面，经济就不在只是经济，而是政治经济。中央银行和政府关系其实相当密切，它们通过自己的权利，通过市场或者颁布政策，影响经济运行。但经济学仍是一门相当原始的科学，在对于数据的解读和政策的选择上，有着许多争论，而且，将会继续争论下去。经济学的目的如果是增进人们的幸福的话，它显然还有很长的路要走。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,李必达,2023-11-05 11:56:33,5,通俗易懂,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,LMM 绝对音准版,2022-07-15 17:16:43,5,补一下下册，疫情在家的第一个学期，认真自学的宝贵经历，会为了一个小问题思考很久，最后又在期末论文里提出思考结果带来的属于自己的结论。可惜画满分析图的演草纸已经找不到了,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Wawon,2016-01-18 12:41:54,3,orz，得仔细看……粗略看了一遍没太弄透彻,经济学原理（第7版）- 宏观经济学分册,0.0
短评,26388291,wings,2023-02-12 21:28:37,0,比微观难一些,经济学原理（第7版）- 宏观经济学分册,
短评,26388291,BW,2020-06-30 09:16:54,0,退,经济学原理（第7版）- 宏观经济学分册,
短评,26388291,xiaoqiezi,2020-06-09 14:18:08,5,曼昆的这两本终于看完了，断断续续看了一年，从微观到宏观，从长期到短期，总算对市场和经济政策有了一个大概的了解。另外，不得不说美帝的教材是真的香！,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,amazzhann,2020-06-03 16:05:22,0,只能算做入门，最后的部分看的头有点大,经济学原理（第7版）- 宏观经济学分册,
短评,26388291,在树下,2020-08-20 13:40:36,5,"如果把人比作小白鼠，它就是教你怎么当好饲养员。
这两本读完后，财经新闻能看懂点了。",经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,AestheticBliss,2020-03-03 16:32:40,5,曼昆太伟大了！ 太值得了！,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,慌乱的小马甲,2017-05-09 10:55:58,5,2017.4.14-2017.5.9 囫囵吞枣式地学完了,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,克拉,2017-08-05 17:23:22,5,依旧精彩的一本，浅显易懂。但宏观有其固有的特点，并不像微观那样的决策明确化。永远在艰难的权衡决策，只是能够用来识破一些文字游戏而已！,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,ZZK,2017-01-23 13:28:46,5,由于更多变量的引入，宏观比微观难一些（当然，依然是入门好书）,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,猎人和枪,2017-07-16 12:05:04,5,看完这个再看新闻，豁然开朗……,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Vera,2019-06-25 20:43:28,5,被解救了。比老师讲的有意思。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,宠儿,2019-05-13 10:22:17,5,供给与需求是经济运转的核心。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,闭眼看世界,2020-03-03 21:21:22,5,恍然大悟，“美国人民”如何生活在被国家基建掏空的社会中，“美国政府”如何利用货币政策巧妙的割美国人民的韭菜。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,000ps,2016-02-19 15:56:20,5,第一遍,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,浆糊舅舅,2021-01-28 17:53:46,4,宏观没意思,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,tsy,2019-09-15 15:41:40,5,比微观容易读，收获很大,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,巴布工程师,2020-03-13 20:10:42,4,读一遍经济学相当于读了一本社会百科全书。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,林逸凡,2017-09-02 16:38:17,5,相对于微观经济学，更偏爱宏观经济学一些。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,卡兰,2018-03-19 19:29:10,5,重温经典,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,白糖,2018-09-01 22:58:42,5,这本宏观最吸引自己的还在于一些原理的公式和图表推导上，而对于一些政策影响和观点争论，由于没有具体的数据或史实支撑，比较难以让人信服。总体来看，个人认为有价值的部分主要有：1. 长期经济分析部分，介绍了一些金融学的基础知识；2. 开放经济分析部分，通过可贷资金市场和外汇市场两个模型，将多个重要宏观变量联系起来；3. 短期经济分析部分，建立并分析了总需求和总供给模型，解释了货币政策和财政政策对总需求的影响。更多的宏观知识，还是要有针对性地结合一些史实和数据资料进一步学习。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,海盗摇滚,2019-01-08 17:54:12,5,18.12.24-18.12.30一刷。通俗易懂,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,大麦,2020-09-04 23:27:20,5,"学习就是在拉伸，它必然引起不适，只有付出努力去克服困难才学有所成。
曼昆的书极大优点在于详尽扎实的分析，缺点在于缺乏对理论来源的足够论述，因此需要补上经济史。
曼昆的书可以说是一个非常好的起点和基础，经历了这个漫长的洗礼后，我感觉就像穿上战甲，手执长枪，可以骑着战马奔赴战场了。",经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,刘大象,2018-12-26 16:03:22,0,头大了，宏观真的好难😟长期的货币中性，货币供给只影响名义变量不影响真实变量，货币只是一层面纱；而在短期中，名义变量和真实变量高度相关，货币供给会产生真实的经济波动。在长期和短期之间，人的预期又成为了一种影响因素。但可以坑一时，坑不了一世，没人真是傻子😂群众：愚而神。,经济学原理（第7版）- 宏观经济学分册,
短评,26388291,梨,2021-03-15 11:06:27,0,😅,经济学原理（第7版）- 宏观经济学分册,
短评,26388291,ORZ你好,2018-03-29 21:26:48,5,后面几章有点绕，不过仍然是非常好的入门读物，强烈推荐。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,仔仔宝,2020-08-22 16:07:40,5,应该再精简一下列为必读书目,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,excliber,2019-05-21 11:40:42,4,买了好几年了，宏观终于要看完了……微观的好厚啊好厚,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,冷罐罐,2018-10-04 20:23:35,5,理论也可以是激情四射的，尤其是在铁幕笼罩的当下,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,傻白甜 🎀,2019-10-05 14:09:21,5,"【经济学与金融学的关系】

经济学是个非常大的学科，它包括了很多次级学科，例如货币银行学、经济理论（其中又包括了微观经济学和宏观经济学）、经济发展、计量经济、比较制度经济、经济史和经济思想史、国际金融、国际贸易、数理经济、博弈论和农业经济学。

在20世纪70 年代以前，金融学属于经济学的一个次级学科。",经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,kismet,2019-06-22 23:42:02,5,内容上没有微观那么亲切了，而且也更难，但依然是值得每个人阅读的书。话说最后居然没有一段总结陈词，挺失落的,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,tznxxdcckxk,2020-02-29 11:00:12,5,每章都看得懂，合在一起就分不清了，仿佛在看CPA会计的感觉……,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Ulysses,2020-11-28 16:37:26,5,1宏观经济学的争论终归是社会学、政治学。2学经济学可以减少被割韭菜，但在绝对的信息不对称下始终是韭菜。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,朝菌不知晦朔,2020-02-03 17:00:59,4,储蓄那里似乎没讲清楚,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Major Tom,2020-01-15 23:25:43,5,觉得比微观部分难了一些，可能是要背概念的缘故。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Zoi,2018-08-18 17:31:02,5,比微观还好看！！作为爱好者觉得掌握的知识点足以去阅读大部分大众水平的经济报道了（包括国家统计局的一些数据），受益匪浅。只是读完是差不多能把美国的经济发展历程给背下来了，要结合我国情况还得去看看中国经济学者的书才行。以及，不出意外的又被作者荐书数本。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,天桥烧饼,2020-06-12 10:10:08,3,这本很难。,经济学原理（第7版）- 宏观经济学分册,0.0
短评,26388291,searching7,2019-04-14 10:59:23,4,10h,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,一口茶叶末,2017-10-14 14:02:11,5,竟然看完了,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Resonance,2015-11-28 06:54:05,5,"宏观经济学/	
22.7	总用时(小时) Reading/	
97.4平均每章用时 min/	
4.75	复习用时（小时）/
读完每一章都有一种“啊哈~原来是这样啊的感觉”。常识扫盲书。你看，现在这个时代，为了看懂报纸，听懂新闻前，至少要花个50小时把微观和宏观经济学读完。时代已经不允许我们偷懒了。",经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,否枝裕和,2019-06-28 22:55:21,5,我记得当年期末看了两遍，最后考试还是70+。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Taeny,2020-04-13 23:39:55,4,读的比上册艰难，在一个“密切接触”的世界中，每个动作都会引起一连串的不同反应，所以要想去分析一些宏观的东西，需要考虑到方方面面，现在的我还力不能及。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,lazy_boy,2020-07-06 22:28:14,5,比微观经济学分册要难。给人的感觉就是宏观经济是一种牵一发而动全身的系统，书中大多数模型都过于简化，理想化，忽略了一些复杂的因素，但对于理解一些概念本身还是很有帮助的。正如天下没有免费的午餐，任何一项经济决策是好是坏都有需要权衡。虽然我觉得看完很快会忘，但以后再看到经济类的新闻应该能有自己的思考了。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,神奇的铁路,2020-02-02 11:35:36,5,我仅有高中知识的脑子里不断浮现的是克拉勃龙方程和勒夏特列原理，这种我高中物理和化学始终无法从方法论上整合的知识图式。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,咖喱好吃,2019-02-18 22:59:55,4,2017年:这本比微观经济学那本要难多了……本来说是年初看完的，终于在7月初看完了，讲的很详细，也很易懂，但是依然觉得很难。没有学过的人看着吃力，学过的人会相对好很多。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,LiM,2016-10-11 18:11:43,4,10.11-10.22,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,猎空,2019-01-29 13:24:13,5,作者很善于把原理公式化、坐标化，进而再推倒出一些公理。两本书基本上看懂了3/4，很有用的书。微观的感受是资本主义一切以利益最大化的功利性，宏观的感受是看国家方向的必备知识,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,w511311472,2020-01-11 09:19:09,5,宏观经济学研究如何让人生活水平提高？衡量指标真实GDP，真实何来？CPI。长短期分析，开放体系。先储蓄，由金融体系传导到投资。货币利于交易，利于传导。消费，投资，政府支出，净出口。短期总需求总供给分析框架，财政政策，货币政策对其影响。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,栅栅栅栅栏,2020-03-16 22:18:31,5,继续打开一扇新的大门。但宏观分册的内容有些难懂，可能与本身积累的知识量不够有关系。有些概念和结论要反复看几遍才能有感觉。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,乔麦皮尔,2019-12-29 23:57:27,5,"对短期经济的分析是对供给和需求的分析，对生产、服务、消费市场可以这样分析，对货币市场也可以这样分析。
对长期经济的分析看的是生产力、人力、资源等。
货币政策和财政政策是权衡通货膨胀率和失业率的两种手段，政策有时滞性，起乘数效应时，也有挤出效应。
从长期来看，经济即使当前有波动，但终将归于合理位置。但需进行积极的短期操作，减少波动对产业、家庭、企业的影响。",经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Antigone,2019-03-29 20:56:55,5,"本学期最后悔:把宏观暂时借了人。
曼昆是真心经典。",经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,向暖长安,2020-05-02 18:00:20,5,宏观经济复杂多变，各种变量相互角力，难以捉摸却充满魅力。总算被科普了新闻中经常看到的gdp.cpi.通胀，滞胀，失业，利率，汇率。书讲的很系统，最后几章短期经济波动里凯恩斯力挽狂澜，所以入又入手了大神的就业利息和货币通论，又是个难啃的骨头。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,丸子,2016-08-22 01:50:08,5,难度比微观部分大，又解答了多年的人生疑惑。。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,徐丹同志,2019-12-29 20:48:12,5,一本好书,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,EshaT,2018-02-16 21:15:54,5,比微观那本信息量大很多,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,是沈恺呀。,2020-04-02 20:28:22,5,我觉得微观更好玩一点……,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Please,2019-10-05 02:29:25,5,很快就能看懂财经新闻了 非常感谢曼昆  接下来要学习中级了,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Feynman,2020-02-23 00:10:33,5,一刷，对于宏观经济，有了一个初步的感性认识。人为财死鸟为食亡，但经济学会更理性一点分析问题，提取更多特征，定量定性分析，最终为了实现更好的生活。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,老爷,2016-12-22 00:04:48,3,生产率由物质资本（设备和建筑物）、人力资本（教育培训经验）、自然资源和技术知识（社会对世界如何运行的理解，人力资源则是传递这种理解的资源消耗，好比知识是教科书质量，人力资本是阅读教科书的时间量）人力资本也用来描述对健康与营养的投资，因此身高也是生产率衡量指标。P110相信市场非理性的人（正确地）指出，很难根据可以改变理性评价的新闻来解释股市的变动方式（因为评价股票不仅要估算价值，还要估算其他人认为企业未来值多少）P159联邦存款保险公司（FDIC）保证即使银行破产，储户的存款也是安全的,经济学原理（第7版）- 宏观经济学分册,0.0
短评,26388291,剩闲之人,2019-12-18 18:53:32,5,科学，理性，客观。不是农业文明的猪脑子，以己度人的阴谋论者所能理解的。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,DRZZY,2017-03-04 20:06:20,5,“文科生都能看懂”,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,崩溃的宕机,2017-08-08 15:29:19,5,推荐读书，写的非常好，对于经济学初学者来说，很好的入门课程。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,流星雨,2017-11-27 23:14:55,5,"记得很久前和业务部门开会，其中一个精通业务的同事特别像半泽直树，无论是相貌、气质还是谈吐，令人心生敬佩。
说来惭愧，混迹于金融行业这么久，虽然对软件开发有些小小的心得，但对整体经济的认识仅仅限于电视台和手机上的寥寥可数的新闻报道。股市，利率，CPI这些直观的数字构成了我对经济领域的大部分了解。
为了不使自己因为经济学方面的无知而感到羞愧，用了近两个月的时间啃下这本经济学入门教材。也许仅仅是浅尝皮毛，也许不久之后就会淡忘其中的细节，但是这本融合了斯密、李嘉图、凯恩斯三代经济学巨匠的经济学原理的书深深的刻入了我的记忆深处。这本书让我摆脱经济学方面的狭隘思维，有机会把自己的视野提升到较高的位置，用经济学宏观的视野思考这个世界，思考自己的内心。
我想这就是读书的意义，不断探索，不断摆脱狭隘的自身。",经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Ben,2018-06-18 11:16:48,5,讲的非常容易懂，不过还是得经常拿出来看看,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,狂气之瞳改,2018-01-02 21:16:12,4,简洁的需求-供给-市场模型无处不在。宏观比微观读得累多了……,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,书路,2016-06-27 23:13:32,5,新的征途,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,江酱,2019-05-14 23:49:31,5,补打，基本忘了( •̅_•̅ ),经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,kindofchia,2019-03-09 12:32:38,0,两天 快乐,经济学原理（第7版）- 宏观经济学分册,
短评,26388291,绿光,2020-02-26 10:19:48,5,新冠病毒期间宅在家中读完了前年买的经济学原理两本书，大学的时候都没有看过一遍的书本，没想到工作多年以后会重新拾起，以后会再读。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,匹勒,2017-06-20 18:53:15,4,之前学过《经济学》，进入社会时间长了，需要再加深些认识。曼昆的书是给本科生入门看的，算是简明易懂，也补充了一些代表性的案例和不同观点，看看还是有收获。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,迷茫的旅行商,2018-01-25 11:20:43,5,因为之前学校开过西方经济学，但宏观部分没怎么学透，所以买了这本口碑极佳的书来翻翻。这是一本通俗易懂的经济学入门书，平实易理解的语言相对较多，复杂的公式函数方程图标较少，非常适合没有经济学基础的人阅读，但因此书中许多内容都没有提及，许多也只是点到为止。所以对一个经济学相关专业的人来说有点不适合。有时间我会读保罗萨缪尔森的写的经济学，我相信读透那本书对许多人来说都将是一种挑战。要做宏观经济学的知识体系。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Gabriel Fu,2017-10-05 12:05:30,5,很棒的入门书，但是概念太多最后有点混乱,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Verlaat,2019-03-16 16:12:54,5,政治经济的文字游戏,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Kewing Chang,2020-06-23 16:54:35,5,好不容易看完，确实经典！,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,沉迷工作不可,2021-02-18 21:34:12,5,继续和B站的课程视频一起对照着学，感觉后半部分比微观部分难懂了不少。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,thinkpad,2019-12-14 20:05:54,4,下一本书《微观经济学分册》,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,躺倒斋主人,2020-11-23 14:30:59,4,由浅入深，适宜入门。内行人都说高鸿业的《西方经济学》更好，找时间也要读一下。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,骇客辉,2020-11-06 17:02:43,5,最好的经济学入门书籍,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,动如参与商,2020-03-30 22:01:41,4,就是读的有点慢，还是蛮浅显易懂的。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,某人撇嘴,2020-06-01 17:55:04,5,挺好懂的,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,至涯,2020-10-26 03:33:11,5,主要视角是新古典经济学，即使是如此语言和逻辑清晰的教材，在涉及到利率和汇率那几章，也是具有一些难度。虽然近些年曼昆经济学受到一些质疑，但是这书还是最好的经济学入门选择之一。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Owe,2020-02-23 09:10:43,5,一周看完，短期波动的货币政策和财政政策那部分好难搞，感觉水很深（很有技术含量），目前自己的知识储备还不够，还要继续学。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,精神病也没关系,2020-07-27 15:28:47,4,简单，实用，易学。大一时间,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Spy Liu🌈,2019-07-06 01:10:16,4,写的很好，但不适合教学，太多废话了。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,张文静,2020-02-29 13:02:02,5,两本看完，依然对基本假设存疑。但它确实为生活中的一些现象提供了理解思路,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,钵中衣,2018-12-16 17:09:42,4,心明眼亮的时刻：增长部分的失业属于长期真实经济，银行是金融中介。菲利普斯曲线的总结不错。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,异度使者,2016-11-17 23:54:34,5,依旧很透彻，很完备，理解了很多货币、政策相关的知识。（发现宏观比微观略难理解…）,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,一颗脆桃,2018-12-24 21:13:03,5,优秀的教材,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,三明一既,2020-04-05 17:13:55,5,总结：1.介绍了货币供应和需求、外汇市场、进入口贸易的经济学理论；2.介绍了长期和短期的各项政策和指标的效果和管理；3.介绍了经济周期下对应的就业、通货碰撞和生产产量的互动关系；4.讨论了若干货币政策和财政政策的影响。感想：在详细了解经济学前，总是听到各种各样对于现在主流的新古典主义经济学的批评。现在看来，正是因为它的诠释力，才使得它成为主流范式。更难能可贵的是昆曼展现的科学精神和实用主义态度，对于问题和危机、利益团队毫不避讳地讨展现和讨论。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,徐小苑,2020-12-20 23:43:54,0,第一遍通读 比微观抽象,经济学原理（第7版）- 宏观经济学分册,
短评,26388291,byebyebabebye,2020-05-13 09:37:31,4,书还是好书，就是我心态读烦了，毕业即失业、湖北籍学生工作难找、加上自身能力有限又茫茫无啥大目标的窘境挤得我越看越烦，加上难度比微观大，不能静下心来思考，看到最后两章草草了事，以后再回头漂补补吧。什么都是相对的，公说公有理婆说婆有理，想想这个世界运转的完全获益者和操盘者终归只有金字塔顶端的少数，抽象的理论和简化的模型终究难以预计现实的荒谬和无常。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,武谷持,2019-08-19 16:51:12,5,政策分析立足于美国，国家层面的决策确实会对普通人生活产生很大影响，以前对这点认识不足。比微观要难，还是多读几遍......,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,孙泽龙,2020-03-19 21:01:00,5,有人告诉我说宏观比微观简单，咋感觉反着…接下来先开一本最简单的计量吧。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,中雪君,2018-12-25 16:17:30,5,18年第五十七本。曼昆的书可以说是很深入浅出了，但是这样我也会看的昏昏欲睡，看来跟经济学的缘分也就到这里了。案例给的都非常好，很贴合实际。最后的六个宏观经济管控问题更是很好，充分的体现了政府的难处,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,Mr胖伯爵,2017-07-30 10:36:55,5,要给曼昆大大生猴子！！！简直就是骗人入门学经济学的首选之作啊,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,沛公,2020-06-27 22:09:42,5,宏观分册比微观更实用点，宏观概念扫盲专用，以后吹牛再也不怕啦,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,cestmoi,2021-02-01 00:51:41,5,这看完就更觉得个人如蜉蝣，如沧海一粟，玩命积累的数字可能就在宏观决策里付之一炬，真的变成纸，美联储和国会的货币政策、财政政策轻轻一动，改变的就是千万家庭企业的生活生产水平。猜想像保罗沃尔克不受政治因素影响为了稳通货膨胀牺牲卡特任期失业率的还是少数吧，和选票关联的这些政策，4年或者8年变一变，到底是不是能长久考虑大多数普通人的利益呢，鹰鹰尚且如此，别的就更难说了吧，让经济平稳运行是真的考验治理能力。看到最近散户联合搞机构，普通人united的时候好想唱一首共产主义歌曲this land is your land。个人在这种宏观变动里身不由己咋办呀，要么变成制定规则的人，要么就掌握一种在任何时候都能换成通货的技能吧，真正硬通货还是自己,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,豆友63437281,2021-03-01 04:44:56,5,大一下,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,怪盜,2020-02-21 19:44:07,5,难度很大，没有微观部分好懂。1.GDP是经济福利的一个良好衡量指标，真实GDP水平是判断经济繁荣与否的良好标准。2.生产率决定生活水平，物质人力自然资源和技术知识决定生产率。3.错误观点：通货膨胀提高了买东西的成本。因为通货膨胀也提高了名义收入。,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,夜雪,2020-05-31 16:38:46,5,"上下册在五月份下旬细致刷完了，并记一整本满满笔记，想读它想了有二年，终于有时机和环境安安心心读，也算完成了一个人生kpi，是值得庆祝的，经济学之路见到新手村出口。",经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,南瑾,2020-06-23 14:02:39,4,宏经还是比微经要难的看这个看到最后两个章节明显吃力了不少,经济学原理（第7版）- 宏观经济学分册,1.0
短评,26388291,痴情儿女挽留秋,2021-02-16 11:45:58,4,辩论双方是亮点,经济学原理（第7版）- 宏观经济学分册,1.0
